sentence,true_book,similarity_The Adventures of Alice in Wonderland,similarity_Anna Karenina,similarity_Wuthering Heights,similarity_Frankenstein,belongs_to_The Adventures of Alice in Wonderland,belongs_to_Anna Karenina,belongs_to_Wuthering Heights,belongs_to_Frankenstein,knn_best_book,knn_best_score,num_books_belongs_to,knn_confidence
"But as soon as she saw him vexed again, she kissed his hand, and said she would sing him to sleep.",Wuthering Heights,0.0,0.8574202887515552,0.14257971124844485,0.0,0,1,1,0,Anna Karenina,0.8574202887515552,2.0,0.7148405775031104
"The unsuspecting thing was pleased at this speech: he played with Heathcliff s whiskers, and stroked his cheek; but I divined its meaning, and observed tartly, That boy must go back with me to Thrushcross Grange, sir.",Wuthering Heights,0.06637320506442336,0.40201671981190557,0.46553800565513204,0.06607206946853904,0,1,1,0,Wuthering Heights,0.46553800565513204,2.0,0.06352128584322647
"They preferred taking it out of doors, under the trees, and I set a little table to accommodate them.",Wuthering Heights,0.0,0.0,0.5446780559409287,0.4553219440590713,0,0,1,1,Wuthering Heights,0.5446780559409287,2.0,0.08935611188185738
But you ve made yourself ill by crying and being in a passion.,Wuthering Heights,0.06419800803932202,0.26488894781100053,0.20975596326735138,0.46115708088232604,0,1,1,1,Frankenstein,0.46115708088232604,3.0,0.1962681330713255
"Kitty was distressed, as she always was, at parting for a couple of days from her husband, but when she saw his eager figure, looking big and strong in his shooting-boots and his white blouse, and a sort of sportsman elation and excitement incomprehensible to her, she forgot her own chagrin for the sake of his pleasure, and said good-bye to him cheerfully.",Anna Karenina,0.0,1.0,0.0,0.0,0,1,0,0,Anna Karenina,1.0,1.0,1.0
"Alexey Alexandrovitch heard her, but her words had no effect on him now.",Anna Karenina,0.0,1.0,0.0,0.0,0,1,0,0,Anna Karenina,1.0,1.0,1.0
Why am I here to relate the destruction of the best hope and the purest creature on earth?,Frankenstein,0.0,0.5900169177550194,0.19552891594161487,0.21445416630336572,0,1,0,1,Anna Karenina,0.5900169177550194,2.0,0.3755627514516537
"That s the judge, she said to herself, because of his great wig.",The Adventures of Alice in Wonderland,0.21278348696558902,0.5216156889245493,0.2656008241098617,0.0,1,1,0,0,Anna Karenina,0.5216156889245493,2.0,0.25601486481468766
And now she s aware that the lack of comprehension suits her.,Anna Karenina,0.0,0.8667076049250382,0.1332923950749618,0.0,0,1,0,0,Anna Karenina,0.8667076049250382,1.0,0.7334152098500764
it exclaimed.,The Adventures of Alice in Wonderland,0.19647145219039852,0.2639038765274376,0.40384485585080343,0.13577981543136045,1,1,1,0,Wuthering Heights,0.40384485585080343,3.0,0.13994097932336585
We are vanquished!,Wuthering Heights,0.06407236962745037,0.7089643469248502,0.22696328344769937,0.0,0,1,1,0,Anna Karenina,0.7089643469248502,2.0,0.4820010634771509
"she asked, wanting to change the conversation and pointing to the red and green roofs that came into view behind the green hedges of acacia and lilac.",Anna Karenina,0.06441783148302367,0.6108968969563507,0.26048656903030915,0.06419870253031647,0,1,0,0,Anna Karenina,0.6108968969563507,1.0,0.3504103279260416
I could not half tell what an infernal house we had.,Wuthering Heights,0.0,0.454801931536502,0.4800404738290151,0.06515759463448291,0,1,1,0,Wuthering Heights,0.4800404738290151,2.0,0.0252385422925131
I wonder if I shall ever see you any more!,The Adventures of Alice in Wonderland,0.0,0.5323201500794457,0.4007732977785963,0.06690655214195801,1,1,1,0,Anna Karenina,0.5323201500794457,3.0,0.13154685230084934
"So Bill s got to come down the chimney, has he?",The Adventures of Alice in Wonderland,0.19954540588151864,0.5991836701071733,0.20127092401130806,0.0,1,1,0,0,Anna Karenina,0.5991836701071733,2.0,0.39791274609586524
Stepan Arkadyevitch gave a scarcely perceptible smile.,Anna Karenina,0.0,1.0,0.0,0.0,0,1,0,0,Anna Karenina,1.0,1.0,1.0
"He s barely twenty-seven, it seems; that s your own age: who would have thought you were born in one year?",Wuthering Heights,0.0,0.5313112449404888,0.40359422620884877,0.06509452885066248,0,1,1,0,Anna Karenina,0.5313112449404888,2.0,0.12771701873164
"In the press, too, for a whole month there was not a word about his book.",Anna Karenina,0.0,0.8696494133869727,0.13035058661302734,0.0,0,1,0,0,Anna Karenina,0.8696494133869727,1.0,0.7392988267739453
How inconstant are your feelings!,Frankenstein,0.0,0.5853616085436549,0.06498029990917717,0.3496580915471679,0,1,0,1,Anna Karenina,0.5853616085436549,2.0,0.235703516996487
Drag her away!,Wuthering Heights,0.0,0.269178813446598,0.6576509083681698,0.07317027818523227,0,0,1,0,Wuthering Heights,0.6576509083681698,1.0,0.38847209492157175
"Perceiving it vain to argue against her insanity, I was planning how I could reach something to wrap about her, without quitting my hold of herself (for I could not trust her alone by the gaping lattice), when, to my consternation, I heard the rattle of the door-handle, and Mr. Linton entered.",Wuthering Heights,0.0,0.06571076475316688,0.9342892352468332,0.0,0,0,1,0,Wuthering Heights,0.9342892352468332,1.0,0.8685784704936663
Levin went up to his brother.,Anna Karenina,0.0,1.0,0.0,0.0,0,1,0,0,Anna Karenina,1.0,1.0,1.0
I quite forgot you didn t like cats.,The Adventures of Alice in Wonderland,0.2008634164758165,0.46542742639899626,0.26782244608644334,0.06588671103874391,1,1,1,0,Anna Karenina,0.46542742639899626,3.0,0.1976049803125529
"Besides, he saw that if it came to talking about technique, it was impossible to praise him for it.",Anna Karenina,0.0,0.867383429636368,0.132616570363632,0.0,0,1,0,0,Anna Karenina,0.867383429636368,1.0,0.7347668592727361
"The frock was of light silk, and clung to her with wet, and her feet were protected merely by thin slippers; add to this a deep cut under one ear, which only the cold prevented from bleeding profusely, a white face scratched and bruised, and a frame hardly able to support itself through fatigue; and you may fancy my first fright was not much allayed when I had had leisure to examine her.",Wuthering Heights,0.0,0.19622473452179034,0.7353311004867936,0.06844416499141608,0,0,1,0,Wuthering Heights,0.7353311004867936,1.0,0.5391063659650033
The man took his charge stealthily across the grass towards the stable.,Wuthering Heights,0.0,0.7176638503947099,0.15095455672248775,0.13138159288280232,0,1,1,0,Anna Karenina,0.7176638503947099,2.0,0.5667092936722222
he s dead!,Wuthering Heights,0.0,0.7282030196304444,0.06525216156460496,0.20654481880495063,0,1,1,0,Anna Karenina,0.7282030196304444,2.0,0.5216582008254937
"To you first entering on life, to whom care is new and agony unknown, how can you understand what I have felt and still feel?",Frankenstein,0.0,0.33130415031627813,0.0667909849178082,0.6019048647659136,0,0,0,1,Frankenstein,0.6019048647659136,1.0,0.2706007144496355
"Morning dawned before I arrived at the village of Chamounix; I took no rest, but returned immediately to Geneva.",Frankenstein,0.0,0.0,0.0,1.0,0,0,0,1,Frankenstein,1.0,1.0,1.0
"I was greatly delighted to hear of your success, but not a bit surprised.",Anna Karenina,0.0,0.9331584238894705,0.0,0.06684157611052953,0,1,0,0,Anna Karenina,0.9331584238894705,1.0,0.8663168477789409
But you might as well bid a man struggling in the water rest within arms length of the shore!,Wuthering Heights,0.06640656691624774,0.32694320332114946,0.47763014065718895,0.12902008910541388,0,1,1,0,Wuthering Heights,0.47763014065718895,2.0,0.1506869373360395
"She had said it simply from the reflection that as Vronsky would not be here, she had better secure her own freedom, and try to see him somehow.",Anna Karenina,0.0,0.868735841498972,0.13126415850102796,0.0,0,1,0,0,Anna Karenina,0.868735841498972,1.0,0.737471682997944
She earnestly supplicated that I would spare her one or two.,Wuthering Heights,0.0,0.19428456194019972,0.73913638442323,0.0665790536365702,0,0,1,0,Wuthering Heights,0.73913638442323,1.0,0.5448518224830303
"You know I made an offer and that I was refused, said Levin, and all the tenderness he had been feeling for Kitty a minute before was replaced by a feeling of anger for the slight he had suffered.",Anna Karenina,0.0,0.21422603223955397,0.720023593295708,0.06575037446473803,0,1,1,0,Wuthering Heights,0.720023593295708,2.0,0.505797561056154
"They had a smart battle, before their owners could separate them: that formed an introduction.",Wuthering Heights,0.0,0.844448733832988,0.09026562571605158,0.06528564045096046,0,1,1,0,Anna Karenina,0.844448733832988,2.0,0.7541831081169365
"Well, what are the names of the patriarchs?",Anna Karenina,0.0,0.6082959179368206,0.3917040820631794,0.0,0,1,0,0,Anna Karenina,0.6082959179368206,1.0,0.21659183587364117
"He made several efforts to obey, but his little strength was annihilated for the time, and he fell back again with a moan.",Wuthering Heights,0.0,0.4598818502378244,0.5401181497621756,0.0,0,1,1,0,Wuthering Heights,0.5401181497621756,2.0,0.08023629952435124
"Poor Cathy, frightened from her little romance, had been considerably sadder and duller since its abandonment; and her father insisted on her reading less, and taking more exercise.",Wuthering Heights,0.0,0.523167903073421,0.41126399745119024,0.06556809947538873,0,1,1,0,Anna Karenina,0.523167903073421,2.0,0.11190390562223074
Where else?,Wuthering Heights,0.06843107018203316,0.5879827761550995,0.3435861536628673,0.0,0,1,1,0,Anna Karenina,0.5879827761550995,2.0,0.2443966224922322
"The dreams and memories of his mother, which had made him ill after seeing her, did not occupy his thoughts now.",Anna Karenina,0.0,1.0,0.0,0.0,0,1,0,0,Anna Karenina,1.0,1.0,1.0
Chapter 24 The night spent by Levin on the haycock did not pass without result for him.,Anna Karenina,0.06464454075812384,0.805758336156069,0.12959712308580723,0.0,0,1,0,0,Anna Karenina,0.805758336156069,1.0,0.6761612130702617
Mr. Linton stood looking at her in sudden compunction and fear.,Wuthering Heights,0.0,0.6004428798774307,0.3995571201225693,0.0,0,1,1,0,Anna Karenina,0.6004428798774307,2.0,0.20088575975486145
Is that possible?,Anna Karenina,0.0,0.8739441850825063,0.12605581491749376,0.0,0,1,0,0,Anna Karenina,0.8739441850825063,1.0,0.7478883701650125
My travels were long and the sufferings I endured intense.,Frankenstein,0.0650243117371616,0.0,0.06776994324605397,0.8672057450167845,0,0,0,1,Frankenstein,0.8672057450167845,1.0,0.7994358017707305
"I would not talk so, Mr. Heathcliff, I interposed.",Wuthering Heights,0.0,0.19717890149563955,0.7375681702004032,0.06525292830395725,0,0,1,0,Wuthering Heights,0.7375681702004032,1.0,0.5403892687047637
"Of course he has ordered me to take him, I replied.",Wuthering Heights,0.0,0.4611826476955364,0.47386632941411694,0.06495102289034664,0,1,1,0,Wuthering Heights,0.47386632941411694,2.0,0.01268368171858053
she said in French to the little girl who had come in.,Anna Karenina,0.06474036108731784,0.8706467607626461,0.06461287815003601,0.0,0,1,0,0,Anna Karenina,0.8706467607626461,1.0,0.8059063996753283
"Well, perhaps your feelings may be different, said Alice; all I know is, it would feel very queer to _me_.",The Adventures of Alice in Wonderland,0.20021372302057552,0.26703268107143524,0.26659251131358364,0.2661610845944056,1,1,1,1,Anna Karenina,0.26703268107143524,4.0,0.00044016975785160506
"Oh, as to the whiting, said the Mock Turtle, they you ve seen them, of course?",The Adventures of Alice in Wonderland,0.4733658156203027,0.26393223805484944,0.19729470190433776,0.06540724442051012,1,0,0,0,The Adventures of Alice in Wonderland,0.4733658156203027,1.0,0.20943357756545328
But about his toes?,The Adventures of Alice in Wonderland,0.08720534441799793,0.5876876690438866,0.32510698653811554,0.0,1,1,0,0,Anna Karenina,0.5876876690438866,2.0,0.26258068250577105
"This was such a new idea to Alice, that she was quite silent for a minute or two, which gave the Pigeon the opportunity of adding, You re looking for eggs, I know _that_ well enough; and what does it matter to me whether you re a little girl or a serpent?",The Adventures of Alice in Wonderland,0.6015607030027532,0.3984392969972468,0.0,0.0,1,0,0,0,The Adventures of Alice in Wonderland,0.6015607030027532,1.0,0.20312140600550643
"You think _he is_ better in health, then?",Wuthering Heights,0.0,0.5881164718353361,0.34721134565847933,0.06467218250618456,0,1,1,0,Anna Karenina,0.5881164718353361,2.0,0.24090512617685678
"My cheek had grown pale with study, and my person had become emaciated with confinement.",Frankenstein,0.0,0.0645476939993492,0.19143879627456178,0.744013509726089,0,0,0,1,Frankenstein,0.744013509726089,1.0,0.5525747134515273
"Nay, it s not Nelly; don t look at her!",Wuthering Heights,0.12901672849703835,0.5222498866482937,0.22020591059142933,0.1285274742632386,0,1,1,0,Anna Karenina,0.5222498866482937,2.0,0.3020439760568644
"My imagination was vivid, yet my powers of analysis and application were intense; by the union of these qualities I conceived the idea and executed the creation of a man.",Frankenstein,0.0,0.0,0.06557390131227833,0.9344260986877216,0,0,0,1,Frankenstein,0.9344260986877216,1.0,0.8688521973754433
"He came to see me, and I liked him exceedingly, she said, unmistakably with malicious intent.",Anna Karenina,0.0,0.4778608770019227,0.32745648461379007,0.19468263838428726,0,1,1,0,Anna Karenina,0.4778608770019227,2.0,0.15040439238813264
Get to thy own room!,Wuthering Heights,0.13281840066230663,0.26880373764433313,0.5983778616933603,0.0,0,0,1,0,Wuthering Heights,0.5983778616933603,1.0,0.32957412404902714
I on the brink of the grave!,Wuthering Heights,0.0,0.527420707462432,0.472579292537568,0.0,0,1,1,0,Anna Karenina,0.527420707462432,2.0,0.054841414924863996
"He neither wept nor prayed; he cursed and defied: execrated God and man, and gave himself up to reckless dissipation.",Wuthering Heights,0.0,0.6011187747908872,0.3314363869554825,0.0674448382536303,0,1,1,0,Anna Karenina,0.6011187747908872,2.0,0.26968238783540466
"When they had retired to rest, if there was any moon or the night was star-light, I went into the woods and collected my own food and fuel for the cottage.",Frankenstein,0.0,0.0,0.32133210355014197,0.678667896449858,0,0,0,1,Frankenstein,0.678667896449858,1.0,0.35733579289971606
Do let me feel it it comes straight down the moor do let me have one breath!,Wuthering Heights,0.19668181289876205,0.1967699041022773,0.6065482829989607,0.0,0,0,1,0,Wuthering Heights,0.6065482829989607,1.0,0.4097783788966834
A human being in perfection ought always to preserve a calm and peaceful mind and never to allow passion or a transitory desire to disturb his tranquillity.,Frankenstein,0.0,0.5221662640660688,0.13225333327122807,0.34558040266270307,0,1,0,1,Anna Karenina,0.5221662640660688,2.0,0.17658586140336574
The difference of manners which he observed was to him an inexhaustible source of instruction and amusement.,Frankenstein,0.0,0.32566713324248925,0.3262450888082487,0.34808777794926204,0,1,1,1,Frankenstein,0.34808777794926204,3.0,0.02184268914101334
"Yes, if the heart does not speak.... No, the heart does speak; but just consider: you men have views about a girl, you come to the house, you make friends, you criticize, you wait to see if you have found what you love, and then, when you are sure you love her, you make an offer.... Well, that s not quite it.",Anna Karenina,0.0,0.6759859440938389,0.12925713615415169,0.1947569197520094,0,1,0,0,Anna Karenina,0.6759859440938389,1.0,0.48122902434182957
